StockLevelID,DateID,ProductID,WarehouseID,StockLevel
6593,20170102,3,3,10003
6594,20170102,2,3,9989
6595,20170102,1,2,9995
6596,20170102,3,2,9994
6597,20170102,2,2,10011
6598,20170103,1,1,9990
6599,20170103,3,1,10015
6600,20170103,2,1,9991
6601,20170103,1,3,9986
6602,20170103,3,3,10003
6603,20170103,2,3,9989
6604,20170103,1,2,9995
6605,20170103,3,2,9994
6606,20170103,2,2,10011
6607,20170104,1,1,9990
6608,20170104,3,1,10015
6609,20170104,2,1,9991
6610,20170104,1,3,9986
6611,20170104,3,3,10003
6612,20170104,2,3,9989
6613,20170104,1,2,9995
6614,20170104,3,2,9994
6615,20170104,2,2,10011
6616,20170105,1,1,9990
6617,20170105,3,1,10015
6618,20170105,2,1,9991
6619,20170105,1,3,9986
6620,20170105,3,3,10003
6621,20170105,2,3,9989
6622,20170105,1,2,9995
6623,20170105,3,2,9994
6624,20170105,2,2,10011
6625,20170106,1,1,9990
6626,20170106,3,1,10015
6627,20170106,2,1,9991
6628,20170106,1,3,9986
6629,20170106,3,3,10003
6630,20170106,2,3,9989
6631,20170106,1,2,9995
6632,20170106,3,2,9994
6633,20170106,2,2,10011
6634,20170107,1,1,9990
6635,20170107,3,1,10015
6636,20170107,2,1,9991
6637,20170107,1,3,9986
6638,20170107,3,3,10003
6639,20170107,2,3,9989
6640,20170107,1,2,9995
6641,20170107,3,2,9994
6642,20170107,2,2,10011
6643,20170108,1,1,9990
6644,20170108,3,1,10015
6645,20170108,2,1,9991
6646,20170108,1,3,9986
6647,20170108,3,3,10003
6648,20170108,2,3,9989
6649,20170108,1,2,9995
6650,20170108,3,2,9994
6651,20170108,2,2,10011
6652,20170109,1,1,9990
6653,20170109,3,1,10015
6654,20170109,2,1,9991
6655,20170109,1,3,9986
6656,20170109,3,3,10003
6657,20170109,2,3,9989
6658,20170109,1,2,9995
6659,20170109,3,2,9994
6660,20170109,2,2,10011
6661,20170110,1,1,9990
6662,20170110,3,1,10015
6663,20170110,2,1,9991
6664,20170110,1,3,9986
6665,20170110,3,3,10003
6666,20170110,2,3,9989
6667,20170110,1,2,9995
6668,20170110,3,2,9994
6669,20170110,2,2,10011
6670,20170111,1,1,9990
6671,20170111,3,1,10015
6672,20170111,2,1,9991
6673,20170111,1,3,9986
6674,20170111,3,3,10003
6675,20170111,2,3,9989
6676,20170111,1,2,9995
6677,20170111,3,2,9994
6678,20170111,2,2,10011
6679,20170112,1,1,9990
6680,20170112,3,1,10015
6681,20170112,2,1,9991
6682,20170112,1,3,9986
6683,20170112,3,3,10003
6684,20170112,2,3,9989
6685,20170112,1,2,9995
6686,20170112,3,2,9994
6687,20170112,2,2,10011
6688,20170113,1,1,9990
6689,20170113,3,1,10015
6690,20170113,2,1,9991
6691,20170113,1,3,9986
6692,20170113,3,3,10003
6693,20170113,2,3,9989
6694,20170113,1,2,9995
6695,20170113,3,2,9994
6696,20170113,2,2,10011
6697,20170114,1,1,9990
6698,20170114,3,1,10015
6699,20170114,2,1,9991
6700,20170114,1,3,9986
6701,20170114,3,3,10003
6702,20170114,2,3,9989
6703,20170114,1,2,9995
6704,20170114,3,2,9994
6705,20170114,2,2,10011
6706,20170115,1,1,9990
6707,20170115,3,1,10015
6708,20170115,2,1,9991
6709,20170115,1,3,9986
6710,20170115,3,3,10003
6711,20170115,2,3,9989
6712,20170115,1,2,9995
6713,20170115,3,2,9994
6714,20170115,2,2,10011
6715,20170116,1,1,9990
6716,20170116,3,1,10015
6717,20170116,2,1,9991
6718,20170116,1,3,9986
6719,20170116,3,3,10003
6720,20170116,2,3,9989
6721,20170116,1,2,9995
6722,20170116,3,2,9994
6723,20170116,2,2,10011
6724,20170117,1,1,9990
6725,20170117,3,1,10015
6726,20170117,2,1,9991
6727,20170117,1,3,9986
6728,20170117,3,3,10003
6729,20170117,2,3,9989
6730,20170117,1,2,9995
6731,20170117,3,2,9994
6732,20170117,2,2,10011
6733,20170118,1,1,9990
6734,20170118,3,1,10015
6735,20170118,2,1,9991
6736,20170118,1,3,9986
6737,20170118,3,3,10003
6738,20170118,2,3,9989
6739,20170118,1,2,9995
6740,20170118,3,2,9994
6741,20170118,2,2,10011
6742,20170119,1,1,9990
6743,20170119,3,1,10015
6744,20170119,2,1,9991
6745,20170119,1,3,9986
6746,20170119,3,3,10003
6747,20170119,2,3,9989
6748,20170119,1,2,9995
6749,20170119,3,2,9994
6750,20170119,2,2,10011
6751,20170120,1,1,9990
6752,20170120,3,1,10015
6753,20170120,2,1,9991
6754,20170120,1,3,9986
6755,20170120,3,3,10003
6756,20170120,2,3,9989
6757,20170120,1,2,9995
6758,20170120,3,2,9994
6759,20170120,2,2,10011
6760,20170121,1,1,9990
6761,20170121,3,1,10015
6762,20170121,2,1,9991
6763,20170121,1,3,9986
6764,20170121,3,3,10003
6765,20170121,2,3,9989
6766,20170121,1,2,9995
6767,20170121,3,2,9994
6768,20170121,2,2,10011
6769,20170122,1,1,9990
6770,20170122,3,1,10015
6771,20170122,2,1,9991
6772,20170122,1,3,9986
6773,20170122,3,3,10003
6774,20170122,2,3,9989
6775,20170122,1,2,9995
6776,20170122,3,2,9994
6777,20170122,2,2,10011
6778,20170123,1,1,9990
6779,20170123,3,1,10015
6780,20170123,2,1,9991
6781,20170123,1,3,9986
6782,20170123,3,3,10003
6783,20170123,2,3,9989
6784,20170123,1,2,9995
6785,20170123,3,2,9994
6786,20170123,2,2,10011
6787,20170124,1,1,9990
6788,20170124,3,1,10015
6789,20170124,2,1,9991
6790,20170124,1,3,9986
6791,20170124,3,3,10003
6792,20170124,2,3,9989
6793,20170124,1,2,9995
6794,20170124,3,2,9994
6795,20170124,2,2,10011
6796,20170125,1,1,9990
6797,20170125,3,1,10015
6798,20170125,2,1,9991
6799,20170125,1,3,9986
6800,20170125,3,3,10003
6801,20170125,2,3,9989
6802,20170125,1,2,9995
6803,20170125,3,2,9994
6804,20170125,2,2,10011
6805,20170126,1,1,9990
6806,20170126,3,1,10015
6807,20170126,2,1,9991
6808,20170126,1,3,9986
6809,20170126,3,3,10003
6810,20170126,2,3,9989
6811,20170126,1,2,9995
6812,20170126,3,2,9994
6813,20170126,2,2,10011
6814,20170127,1,1,9990
6815,20170127,3,1,10015
6816,20170127,2,1,9991
6817,20170127,1,3,9986
6818,20170127,3,3,10003
6819,20170127,2,3,9989
6820,20170127,1,2,9995
6821,20170127,3,2,9994
6822,20170127,2,2,10011
6823,20170128,1,1,9990
6824,20170128,3,1,10015
6825,20170128,2,1,9991
6826,20170128,1,3,9986
6827,20170128,3,3,10003
6828,20170128,2,3,9989
6829,20170128,1,2,9995
6830,20170128,3,2,9994
6831,20170128,2,2,10011
6832,20170129,1,1,9990
6833,20170129,3,1,10015
6834,20170129,2,1,9991
6835,20170129,1,3,9986
6836,20170129,3,3,10003
6837,20170129,2,3,9989
6838,20170129,1,2,9995
6839,20170129,3,2,9994
6840,20170129,2,2,10011
6841,20170130,1,1,9990
6842,20170130,3,1,10015
6843,20170130,2,1,9991
6844,20170130,1,3,9986
6845,20170130,3,3,10003
6846,20170130,2,3,9989
6847,20170130,1,2,9995
6848,20170130,3,2,9994
6849,20170130,2,2,10011
6850,20170131,1,1,9990
6851,20170131,3,1,10015
6852,20170131,2,1,9991
6853,20170131,1,3,9986
6854,20170131,3,3,10003
6855,20170131,2,3,9989
6856,20170131,1,2,9995
6857,20170131,3,2,9994
6858,20170131,2,2,10011
6859,20170201,1,1,9990
6860,20170201,3,1,10015
6861,20170201,2,1,9991
6862,20170201,1,3,9986
6863,20170201,3,3,10003
6864,20170201,2,3,9989
6865,20170201,1,2,9995
6866,20170201,3,2,9994
6867,20170201,2,2,10011
6868,20170202,1,1,9990
6869,20170202,3,1,10015
6870,20170202,2,1,9991
6871,20170202,1,3,9986
6872,20170202,3,3,10003
6873,20170202,2,3,9989
6874,20170202,1,2,9995
6875,20170202,3,2,9994
6876,20170202,2,2,10011
6877,20170203,1,1,9990
6878,20170203,3,1,10015
6879,20170203,2,1,9991
6880,20170203,1,3,9986
6881,20170203,3,3,10003
6882,20170203,2,3,9989
6883,20170203,1,2,9995
6884,20170203,3,2,9994
6885,20170203,2,2,10011
6886,20170204,1,1,9990
6887,20170204,3,1,10015
6888,20170204,2,1,9991
6889,20170204,1,3,9986
6890,20170204,3,3,10003
6891,20170204,2,3,9989
6892,20170204,1,2,9995
6893,20170204,3,2,9994
6894,20170204,2,2,10011
6895,20170205,1,1,9990
6896,20170205,3,1,10015
6897,20170205,2,1,9991
6898,20170205,1,3,9986
6899,20170205,3,3,10003
6900,20170205,2,3,9989
6901,20170205,1,2,9995
6902,20170205,3,2,9994
6903,20170205,2,2,10011
6904,20170206,1,1,9990
6905,20170206,3,1,10015
6906,20170206,2,1,9991
6907,20170206,1,3,9986
6908,20170206,3,3,10003
6909,20170206,2,3,9989
6910,20170206,1,2,9995
6911,20170206,3,2,9994
6912,20170206,2,2,10011
6913,20170207,1,1,9990
6914,20170207,3,1,10015
6915,20170207,2,1,9991
6916,20170207,1,3,9986
6917,20170207,3,3,10003
6918,20170207,2,3,9989
6919,20170207,1,2,9995
6920,20170207,3,2,9994
6921,20170207,2,2,10011
6922,20170208,1,1,9990
6923,20170208,3,1,10015
6924,20170208,2,1,9991
6925,20170208,1,3,9986
6926,20170208,3,3,10003
6927,20170208,2,3,9989
6928,20170208,1,2,9995
6929,20170208,3,2,9994
6930,20170208,2,2,10011
6931,20170209,1,1,9990
6932,20170209,3,1,10015
6933,20170209,2,1,9991
6934,20170209,1,3,9986
6935,20170209,3,3,10003
6936,20170209,2,3,9989
6937,20170209,1,2,9995
6938,20170209,3,2,9994
6939,20170209,2,2,10011
6940,20170210,1,1,9990
6941,20170210,3,1,10015
6942,20170210,2,1,9991
6943,20170210,1,3,9986
6944,20170210,3,3,10003
6945,20170210,2,3,9989
6946,20170210,1,2,9995
6947,20170210,3,2,9994
6948,20170210,2,2,10011
6949,20170211,1,1,9990
6950,20170211,3,1,10015
6951,20170211,2,1,9991
6952,20170211,1,3,9986
6953,20170211,3,3,10003
6954,20170211,2,3,9989
6955,20170211,1,2,9995
6956,20170211,3,2,9994
6957,20170211,2,2,10011
6958,20170212,1,1,9990
6959,20170212,3,1,10015
6960,20170212,2,1,9991
6961,20170212,1,3,9986
6962,20170212,3,3,10003
6963,20170212,2,3,9989
6964,20170212,1,2,9995
6965,20170212,3,2,9994
6966,20170212,2,2,10011
6967,20170213,1,1,9990
6968,20170213,3,1,10015
6969,20170213,2,1,9991
6970,20170213,1,3,9986
6971,20170213,3,3,10003
6972,20170213,2,3,9989
6973,20170213,1,2,9995
6974,20170213,3,2,9994
6975,20170213,2,2,10011
6976,20170214,1,1,9990
6977,20170214,3,1,10015
6978,20170214,2,1,9991
6979,20170214,1,3,9986
6980,20170214,3,3,10003
6981,20170214,2,3,9989
6982,20170214,1,2,9995
6983,20170214,3,2,9994
6984,20170214,2,2,10011
6985,20170215,1,1,9990
6986,20170215,3,1,10015
6987,20170215,2,1,9991
6988,20170215,1,3,9986
6989,20170215,3,3,10003
6990,20170215,2,3,9989
6991,20170215,1,2,9995
6992,20170215,3,2,9994
6993,20170215,2,2,10011
6994,20170216,1,1,9990
6995,20170216,3,1,10015
6996,20170216,2,1,9991
6997,20170216,1,3,9986
6998,20170216,3,3,10003
6999,20170216,2,3,9989
7000,20170216,1,2,9995
7001,20170216,3,2,9994
7002,20170216,2,2,10011
7003,20170217,1,1,9990
7004,20170217,3,1,10015
7005,20170217,2,1,9991
7006,20170217,1,3,9986
7007,20170217,3,3,10003
7008,20170217,2,3,9989
7009,20170217,1,2,9995
7010,20170217,3,2,9994
7011,20170217,2,2,10011
7012,20170218,1,1,9990
7013,20170218,3,1,10015
7014,20170218,2,1,9991
7015,20170218,1,3,9986
7016,20170218,3,3,10003
7017,20170218,2,3,9989
7018,20170218,1,2,9995
7019,20170218,3,2,9994
7020,20170218,2,2,10011
7021,20170219,1,1,9990
7022,20170219,3,1,10015
7023,20170219,2,1,9991
7024,20170219,1,3,9986
7025,20170219,3,3,10003
7026,20170219,2,3,9989
7027,20170219,1,2,9995
7028,20170219,3,2,9994
7029,20170219,2,2,10011
7030,20170220,1,1,9990
7031,20170220,3,1,10015
7032,20170220,2,1,9991
7033,20170220,1,3,9986
7034,20170220,3,3,10003
7035,20170220,2,3,9989
7036,20170220,1,2,9995
7037,20170220,3,2,9994
7038,20170220,2,2,10011
7039,20170221,1,1,9990
7040,20170221,3,1,10015
7041,20170221,2,1,9991
7042,20170221,1,3,9986
7043,20170221,3,3,10003
7044,20170221,2,3,9989
7045,20170221,1,2,9995
7046,20170221,3,2,9994
7047,20170221,2,2,10011
7048,20170222,1,1,9990
7049,20170222,3,1,10015
7050,20170222,2,1,9991
7051,20170222,1,3,9986
7052,20170222,3,3,10003
7053,20170222,2,3,9989
7054,20170222,1,2,9995
7055,20170222,3,2,9994
7056,20170222,2,2,10011
7057,20170223,1,1,9990
7058,20170223,3,1,10015
7059,20170223,2,1,9991
7060,20170223,1,3,9986
7061,20170223,3,3,10003
7062,20170223,2,3,9989
7063,20170223,1,2,9995
7064,20170223,3,2,9994
7065,20170223,2,2,10011
7066,20170224,1,1,9990
7067,20170224,3,1,10015
7068,20170224,2,1,9991
7069,20170224,1,3,9986
7070,20170224,3,3,10003
7071,20170224,2,3,9989
7072,20170224,1,2,9995
7073,20170224,3,2,9994
7074,20170224,2,2,10011
7075,20170225,1,1,9990
7076,20170225,3,1,10015
7077,20170225,2,1,9991
7078,20170225,1,3,9986
7079,20170225,3,3,10003
7080,20170225,2,3,9989
7081,20170225,1,2,9995
7082,20170225,3,2,9994
7083,20170225,2,2,10011
7084,20170226,1,1,9990
7085,20170226,3,1,10015
7086,20170226,2,1,9991
7087,20170226,1,3,9986
7088,20170226,3,3,10003
7089,20170226,2,3,9989
7090,20170226,1,2,9995
7091,20170226,3,2,9994
7092,20170226,2,2,10011
7093,20170227,1,1,9990
7094,20170227,3,1,10015
7095,20170227,2,1,9991
7096,20170227,1,3,9986
7097,20170227,3,3,10003
7098,20170227,2,3,9989
7099,20170227,1,2,9995
7100,20170227,3,2,9994
7101,20170227,2,2,10011
7102,20170228,1,1,9990
7103,20170228,3,1,10015
7104,20170228,2,1,9991
7105,20170228,1,3,9986
7106,20170228,3,3,10003
7107,20170228,2,3,9989
7108,20170228,1,2,9995
7109,20170228,3,2,9994
7110,20170228,2,2,10011
7111,20170301,1,1,9990
7112,20170301,3,1,10015
7113,20170301,2,1,9991
7114,20170301,1,3,9986
7115,20170301,3,3,10003
7116,20170301,2,3,9989
7117,20170301,1,2,9995
7118,20170301,3,2,9994
7119,20170301,2,2,10011
7120,20170302,1,1,9990
7121,20170302,3,1,10015
7122,20170302,2,1,9991
7123,20170302,1,3,9986
7124,20170302,3,3,10003
7125,20170302,2,3,9989
7126,20170302,1,2,9995
7127,20170302,3,2,9994
7128,20170302,2,2,10011
7129,20170303,1,1,9990
7130,20170303,3,1,10015
7131,20170303,2,1,9991
7132,20170303,1,3,9986
7133,20170303,3,3,10003
7134,20170303,2,3,9989
7135,20170303,1,2,9995
7136,20170303,3,2,9994
7137,20170303,2,2,10011
7138,20170304,1,1,9990
7139,20170304,3,1,10015
7140,20170304,2,1,9991
7141,20170304,1,3,9986
7142,20170304,3,3,10003
7143,20170304,2,3,9989
7144,20170304,1,2,9995
7145,20170304,3,2,9994
7146,20170304,2,2,10011
7147,20170305,1,1,9990
7148,20170305,3,1,10015
7149,20170305,2,1,9991
7150,20170305,1,3,9986
7151,20170305,3,3,10003
7152,20170305,2,3,9989
7153,20170305,1,2,9995
7154,20170305,3,2,9994
7155,20170305,2,2,10011
7156,20170306,1,1,9990
7157,20170306,3,1,10015
7158,20170306,2,1,9991
7159,20170306,1,3,9986
7160,20170306,3,3,10003
7161,20170306,2,3,9989
7162,20170306,1,2,9995
7163,20170306,3,2,9994
7164,20170306,2,2,10011
7165,20170307,1,1,9990
7166,20170307,3,1,10015
7167,20170307,2,1,9991
7168,20170307,1,3,9986
7169,20170307,3,3,10003
7170,20170307,2,3,9989
7171,20170307,1,2,9995
7172,20170307,3,2,9994
7173,20170307,2,2,10011
7174,20170308,1,1,9990
7175,20170308,3,1,10015
7176,20170308,2,1,9991
7177,20170308,1,3,9986
7178,20170308,3,3,10003
7179,20170308,2,3,9989
7180,20170308,1,2,9995
7181,20170308,3,2,9994
7182,20170308,2,2,10011
7183,20170309,1,1,9990
7184,20170309,3,1,10015
7185,20170309,2,1,9991
7186,20170309,1,3,9986
7187,20170309,3,3,10003
7188,20170309,2,3,9989
7189,20170309,1,2,9995
7190,20170309,3,2,9994
7191,20170309,2,2,10011
7192,20170310,1,1,9990
7193,20170310,3,1,10015
7194,20170310,2,1,9991
7195,20170310,1,3,9986
7196,20170310,3,3,10003
7197,20170310,2,3,9989
7198,20170310,1,2,9995
7199,20170310,3,2,9994
7200,20170310,2,2,10011
7201,20170311,1,1,9990
7202,20170311,3,1,10015
7203,20170311,2,1,9991
7204,20170311,1,3,9986
7205,20170311,3,3,10003
7206,20170311,2,3,9989
7207,20170311,1,2,9995
7208,20170311,3,2,9994
7209,20170311,2,2,10011
7210,20170312,1,1,9990
7211,20170312,3,1,10015
7212,20170312,2,1,9991
7213,20170312,1,3,9986
7214,20170312,3,3,10003
7215,20170312,2,3,9989
7216,20170312,1,2,9995
7217,20170312,3,2,9994
7218,20170312,2,2,10011
7219,20170313,1,1,9990
7220,20170313,3,1,10015
7221,20170313,2,1,9991
7222,20170313,1,3,9986
7223,20170313,3,3,10003
7224,20170313,2,3,9989
7225,20170313,1,2,9995
7226,20170313,3,2,9994
7227,20170313,2,2,10011
7228,20170314,1,1,9990
7229,20170314,3,1,10015
7230,20170314,2,1,9991
7231,20170314,1,3,9986
7232,20170314,3,3,10003
7233,20170314,2,3,9989
7234,20170314,1,2,9995
7235,20170314,3,2,9994
7236,20170314,2,2,10011
7237,20170315,1,1,9990
7238,20170315,3,1,10015
7239,20170315,2,1,9991
7240,20170315,1,3,9986
7241,20170315,3,3,10003
7242,20170315,2,3,9989
7243,20170315,1,2,9995
7244,20170315,3,2,9994
7245,20170315,2,2,10011
7246,20170316,1,1,9990
7247,20170316,3,1,10015
7248,20170316,2,1,9991
7249,20170316,1,3,9986
7250,20170316,3,3,10003
7251,20170316,2,3,9989
7252,20170316,1,2,9995
7253,20170316,3,2,9994
7254,20170316,2,2,10011
7255,20170317,1,1,9990
7256,20170317,3,1,10015
7257,20170317,2,1,9991
7258,20170317,1,3,9986
7259,20170317,3,3,10003
7260,20170317,2,3,9989
7261,20170317,1,2,9995
7262,20170317,3,2,9994
7263,20170317,2,2,10011
7264,20170318,1,1,9990
7265,20170318,3,1,10015
7266,20170318,2,1,9991
7267,20170318,1,3,9986
7268,20170318,3,3,10003
7269,20170318,2,3,9989
7270,20170318,1,2,9995
7271,20170318,3,2,9994
7272,20170318,2,2,10011
7273,20170319,1,1,9990
7274,20170319,3,1,10015
7275,20170319,2,1,9991
7276,20170319,1,3,9986
7277,20170319,3,3,10003
7278,20170319,2,3,9989
7279,20170319,1,2,9995
7280,20170319,3,2,9994
7281,20170319,2,2,10011
7282,20170320,1,1,9990
7283,20170320,3,1,10015
7284,20170320,2,1,9991
7285,20170320,1,3,9986
7286,20170320,3,3,10003
7287,20170320,2,3,9989
7288,20170320,1,2,9995
7289,20170320,3,2,9994
7290,20170320,2,2,10011
7291,20170321,1,1,9990
7292,20170321,3,1,10015
7293,20170321,2,1,9991
7294,20170321,1,3,9986
7295,20170321,3,3,10003
7296,20170321,2,3,9989
7297,20170321,1,2,9995
7298,20170321,3,2,9994
7299,20170321,2,2,10011
7300,20170322,1,1,9990
7301,20170322,3,1,10015
7302,20170322,2,1,9991
7303,20170322,1,3,9986
7304,20170322,3,3,10003
7305,20170322,2,3,9989
7306,20170322,1,2,9995
7307,20170322,3,2,9994
7308,20170322,2,2,10011
7309,20170323,1,1,9990
7310,20170323,3,1,10015
7311,20170323,2,1,9991
7312,20170323,1,3,9986
7313,20170323,3,3,10003
7314,20170323,2,3,9989
7315,20170323,1,2,9995
7316,20170323,3,2,9994
7317,20170323,2,2,10011
7318,20170324,1,1,9990
7319,20170324,3,1,10015
7320,20170324,2,1,9991
7321,20170324,1,3,9986
7322,20170324,3,3,10003
7323,20170324,2,3,9989
7324,20170324,1,2,9995
7325,20170324,3,2,9994
7326,20170324,2,2,10011
7327,20170325,1,1,9990
7328,20170325,3,1,10015
7329,20170325,2,1,9991
7330,20170325,1,3,9986
7331,20170325,3,3,10003
7332,20170325,2,3,9989
7333,20170325,1,2,9995
7334,20170325,3,2,9994
7335,20170325,2,2,10011
7336,20170326,1,1,9990
7337,20170326,3,1,10015
7338,20170326,2,1,9991
7339,20170326,1,3,9986
7340,20170326,3,3,10003
7341,20170326,2,3,9989
7342,20170326,1,2,9995
7343,20170326,3,2,9994
7344,20170326,2,2,10011
7345,20170327,1,1,9990
7346,20170327,3,1,10015
7347,20170327,2,1,9991
7348,20170327,1,3,9986
7349,20170327,3,3,10003
7350,20170327,2,3,9989
7351,20170327,1,2,9995
7352,20170327,3,2,9994
7353,20170327,2,2,10011
7354,20170328,1,1,9990
7355,20170328,3,1,10015
7356,20170328,2,1,9991
7357,20170328,1,3,9986
7358,20170328,3,3,10003
7359,20170328,2,3,9989
7360,20170328,1,2,9995
7361,20170328,3,2,9994
7362,20170328,2,2,10011
7363,20170329,1,1,9990
7364,20170329,3,1,10015
7365,20170329,2,1,9991
7366,20170329,1,3,9986
7367,20170329,3,3,10003
7368,20170329,2,3,9989
7369,20170329,1,2,9995
7370,20170329,3,2,9994
7371,20170329,2,2,10011
7372,20170330,1,1,9990
7373,20170330,3,1,10015
7374,20170330,2,1,9991
7375,20170330,1,3,9986
7376,20170330,3,3,10003
7377,20170330,2,3,9989
7378,20170330,1,2,9995
7379,20170330,3,2,9994
7380,20170330,2,2,10011
7381,20170331,1,1,9990
7382,20170331,3,1,10015
7383,20170331,2,1,9991
7384,20170331,1,3,9986
7385,20170331,3,3,10003
7386,20170331,2,3,9989
7387,20170331,1,2,9995
7388,20170331,3,2,9994
7389,20170331,2,2,10011
7390,20170401,1,1,9990
7391,20170401,3,1,10015
7392,20170401,2,1,9991
7393,20170401,1,3,9986
7394,20170401,3,3,10003
7395,20170401,2,3,9989
7396,20170401,1,2,9995
7397,20170401,3,2,9994
7398,20170401,2,2,10011
7399,20170402,1,1,9990
7400,20170402,3,1,10015
7401,20170402,2,1,9991
7402,20170402,1,3,9986
7403,20170402,3,3,10003
7404,20170402,2,3,9989
7405,20170402,1,2,9995
7406,20170402,3,2,9994
7407,20170402,2,2,10011
7408,20170403,1,1,9990
7409,20170403,3,1,10015
7410,20170403,2,1,9991
7411,20170403,1,3,9986
7412,20170403,3,3,10003
7413,20170403,2,3,9989
7414,20170403,1,2,9995
7415,20170403,3,2,9994
7416,20170403,2,2,10011
7417,20170404,1,1,9990
7418,20170404,3,1,10015
7419,20170404,2,1,9991
7420,20170404,1,3,9986
7421,20170404,3,3,10003
7422,20170404,2,3,9989
7423,20170404,1,2,9995
7424,20170404,3,2,9994
7425,20170404,2,2,10011
7426,20170405,1,1,9990
7427,20170405,3,1,10015
7428,20170405,2,1,9991
7429,20170405,1,3,9986
7430,20170405,3,3,10003
7431,20170405,2,3,9989
7432,20170405,1,2,9995
7433,20170405,3,2,9994
7434,20170405,2,2,10011
7435,20170406,1,1,9990
7436,20170406,3,1,10015
7437,20170406,2,1,9991
7438,20170406,1,3,9986
7439,20170406,3,3,10003
7440,20170406,2,3,9989
7441,20170406,1,2,9995
7442,20170406,3,2,9994
7443,20170406,2,2,10011
7444,20170407,1,1,9990
7445,20170407,3,1,10015
7446,20170407,2,1,9991
7447,20170407,1,3,9986
7448,20170407,3,3,10003
7449,20170407,2,3,9989
7450,20170407,1,2,9995
7451,20170407,3,2,9994
7452,20170407,2,2,10011
7453,20170408,1,1,9990
7454,20170408,3,1,10015
7455,20170408,2,1,9991
7456,20170408,1,3,9986
7457,20170408,3,3,10003
7458,20170408,2,3,9989
7459,20170408,1,2,9995
7460,20170408,3,2,9994
7461,20170408,2,2,10011
7462,20170409,1,1,9990
7463,20170409,3,1,10015
7464,20170409,2,1,9991
7465,20170409,1,3,9986
7466,20170409,3,3,10003
7467,20170409,2,3,9989
7468,20170409,1,2,9995
7469,20170409,3,2,9994
7470,20170409,2,2,10011
7471,20170410,1,1,9990
7472,20170410,3,1,10015
7473,20170410,2,1,9991
7474,20170410,1,3,9986
7475,20170410,3,3,10003
7476,20170410,2,3,9989
7477,20170410,1,2,9995
7478,20170410,3,2,9994
7479,20170410,2,2,10011
7480,20170411,1,1,9990
7481,20170411,3,1,10015
7482,20170411,2,1,9991
7483,20170411,1,3,9986
7484,20170411,3,3,10003
7485,20170411,2,3,9989
7486,20170411,1,2,9995
7487,20170411,3,2,9994
7488,20170411,2,2,10011
7489,20170412,1,1,9990
7490,20170412,3,1,10015
7491,20170412,2,1,9991
7492,20170412,1,3,9986
7493,20170412,3,3,10003
7494,20170412,2,3,9989
7495,20170412,1,2,9995
7496,20170412,3,2,9994
7497,20170412,2,2,10011
7498,20170413,1,1,9990
7499,20170413,3,1,10015
7500,20170413,2,1,9991
7501,20170413,1,3,9986
7502,20170413,3,3,10003
7503,20170413,2,3,9989
7504,20170413,1,2,9995
7505,20170413,3,2,9994
7506,20170413,2,2,10011
7507,20170414,1,1,9990
7508,20170414,3,1,10015
7509,20170414,2,1,9991
7510,20170414,1,3,9986
7511,20170414,3,3,10003
7512,20170414,2,3,9989
7513,20170414,1,2,9995
7514,20170414,3,2,9994
7515,20170414,2,2,10011
7516,20170415,1,1,9990
7517,20170415,3,1,10015
7518,20170415,2,1,9991
7519,20170415,1,3,9986
7520,20170415,3,3,10003
7521,20170415,2,3,9989
7522,20170415,1,2,9995
7523,20170415,3,2,9994
7524,20170415,2,2,10011
7525,20170416,1,1,9990
7526,20170416,3,1,10015
7527,20170416,2,1,9991
7528,20170416,1,3,9986
7529,20170416,3,3,10003
7530,20170416,2,3,9989
7531,20170416,1,2,9995
7532,20170416,3,2,9994
7533,20170416,2,2,10011
7534,20170417,1,1,9990
7535,20170417,3,1,10015
7536,20170417,2,1,9991
7537,20170417,1,3,9986
7538,20170417,3,3,10003
7539,20170417,2,3,9989
7540,20170417,1,2,9995
7541,20170417,3,2,9994
7542,20170417,2,2,10011
7543,20170418,1,1,9990
7544,20170418,3,1,10015
7545,20170418,2,1,9991
7546,20170418,1,3,9986
7547,20170418,3,3,10003
7548,20170418,2,3,9989
7549,20170418,1,2,9995
7550,20170418,3,2,9994
7551,20170418,2,2,10011
7552,20170419,1,1,9990
7553,20170419,3,1,10015
7554,20170419,2,1,9991
7555,20170419,1,3,9986
7556,20170419,3,3,10003
7557,20170419,2,3,9989
7558,20170419,1,2,9995
7559,20170419,3,2,9994
7560,20170419,2,2,10011
7561,20170420,1,1,9990
7562,20170420,3,1,10015
7563,20170420,2,1,9991
7564,20170420,1,3,9986
7565,20170420,3,3,10003
7566,20170420,2,3,9989
7567,20170420,1,2,9995
7568,20170420,3,2,9994
7569,20170420,2,2,10011
7570,20170421,1,1,9990
7571,20170421,3,1,10015
7572,20170421,2,1,9991
7573,20170421,1,3,9986
7574,20170421,3,3,10003
7575,20170421,2,3,9989
7576,20170421,1,2,9995
7577,20170421,3,2,9994
7578,20170421,2,2,10011
7579,20170422,1,1,9990
7580,20170422,3,1,10015
7581,20170422,2,1,9991
7582,20170422,1,3,9986
7583,20170422,3,3,10003
7584,20170422,2,3,9989
7585,20170422,1,2,9995
7586,20170422,3,2,9994
7587,20170422,2,2,10011
7588,20170423,1,1,9990
7589,20170423,3,1,10015
